dp_id,port_no,rx_bytes,rx_pkts,tx_bytes,tx_pkts,duration
2,3,216342332,143410,433312598,286867,2498
3,1,330944980,219038,110934,374,2498
3,2,85920,272,547921028,362689,2498
3,3,433316328,286900,216338532,143376,2498
1,1,434596286,287716,217688012,144300,2508
1,2,217684212,144266,434600016,287749,2508
2,1,318033256,210516,206202490,136697,2508
2,2,219780210,145529,114726046,76162,2508
2,3,217688012,144300,434596286,287716,2508
3,1,332290660,219928,112446,375,2508
3,2,85920,272,549203204,363537,2508
3,3,434600016,287749,217684212,144266,2508
1,1,435877076,288566,219035330,145194,2518
1,2,219031530,145160,435880806,288599,2518
2,1,319314004,211365,207549766,137590,2518
2,2,219780252,145530,114726088,76163,2518
2,3,219035330,145194,435877076,288566,2518
3,1,333637936,220821,112530,377,2518
3,2,85962,273,550483910,364385,2518
3,3,435880806,288599,219031530,145160,2518
1,1,437156228,289412,220384034,146086,2528
1,2,220380234,146052,437160028,289446,2528
3,1,334986640,221713,112600,378,2528
3,2,85962,273,551763132,365232,2528
3,3,437160028,289446,220380234,146052,2528
2,1,320593156,212211,208898470,138482,2528
2,2,219780252,145530,114726088,76163,2528
2,3,220384034,146086,437156228,289412,2528
1,1,438438404,290260,221732738,146978,2538
1,2,221728938,146944,438442204,290294,2538
2,1,321875332,213059,210247174,139374,2538
2,2,219780252,145530,114726088,76163,2538
2,3,221732738,146978,438438404,290260,2538
3,1,336335344,222605,112600,378,2538
3,2,85962,273,553045308,366080,2538
3,3,438442204,290294,221728938,146944,2538
1,1,439719110,291108,223081484,147871,2548
1,2,223077684,147837,439722910,291142,2548
2,1,323156038,213907,211595920,140267,2548
2,2,219780252,145530,114726088,76163,2548
2,3,223081484,147871,439719110,291108,2548
3,1,337684090,223498,112642,379,2548
3,2,85962,273,554325972,366927,2548
3,3,439722910,291142,223077684,147837,2548
1,1,441001286,291956,224430188,148763,2558
1,2,224426388,148729,441005086,291990,2558
2,1,324438214,214755,212944624,141159,2558
2,2,219780252,145530,114726088,76163,2558
2,3,224430188,148763,441001286,291956,2558
3,1,339032794,224390,112642,379,2558
3,2,85962,273,555608148,367775,2558
3,3,441005086,291990,224426388,148729,2558
1,1,442288040,292808,225778934,149656,2568
1,2,225775134,149622,442291840,292842,2568
2,1,325725010,215608,215197588,142651,2568
2,2,220684470,146129,114726130,76164,2568
2,3,225778934,149656,442288040,292808,2568
3,1,340381498,225282,112642,379,2568
3,2,86004,274,556894902,368627,2568
3,3,442291840,292842,225775134,149622,2568
1,1,443571770,293658,227127680,150549,2578
1,2,227123880,150515,443575570,293692,2578
2,1,327008740,216458,217895038,144436,2578
2,2,222033174,147021,114726130,76164,2578
2,3,227127680,150549,443571770,293658,2578
3,1,341730244,226175,112684,380,2578
3,2,86004,274,558178590,369476,2578
3,3,443575570,293692,227123880,150515,2578
1,1,444856970,294508,228476384,151441,2588
1,2,228472584,151407,444860770,294542,2588
2,1,328293940,217308,220593958,146221,2588
2,2,223383390,147914,114726130,76164,2588
2,3,228476384,151441,444856970,294508,2588
3,1,343078948,227067,112684,380,2588
3,2,86004,274,559463790,370326,2588
3,3,444860770,294542,228472584,151407,2588
3,1,344423116,227956,114196,381,2598
3,2,86046,275,561190536,371469,2598
3,3,446147524,295394,229375290,152005,2598
1,1,446143724,295360,229379090,152039,2598
1,2,229375290,152005,446147524,295394,2598
2,1,329580736,218161,222843898,147711,2598
2,2,224730624,148806,114726172,76165,2598
2,3,229379090,152039,446143724,295360,2598
1,1,447424430,296208,229379132,152040,2608
1,2,229375332,152006,447428230,296242,2608
2,1,330861442,219009,224192644,148604,2608
2,2,226080840,149699,114726172,76165,2608
2,3,229379132,152040,447424430,296208,2608
3,1,345773416,228851,114280,383,2608
3,2,86088,276,563821458,373210,2608
3,3,447428230,296242,229375332,152006,2608
1,1,448706648,297057,229379174,152041,2618
1,2,229375374,152007,448710448,297091,2618
2,1,332143660,219858,225541390,149497,2618
2,2,227428032,150590,114726172,76165,2618
2,3,229379174,152041,448706648,297057,2618
3,1,347120608,229742,114280,383,2618
3,2,86130,277,566450868,374950,2618
3,3,448710448,297091,229375374,152007,2618
1,1,449991848,297907,229379174,152041,2628
1,2,229375374,152007,449995648,297941,2628
2,1,333428902,220709,226888624,150389,2628
2,2,228775266,151482,114726214,76166,2628
2,3,229379174,152041,449991848,297907,2628
3,1,348469312,230634,114280,383,2628
3,2,86130,277,569084772,376692,2628
3,3,449995648,297941,229375374,152007,2628
1,1,451272512,298754,229379174,152041,2638
1,2,229375374,152007,451276312,298788,2638
2,1,334709566,221556,228238840,151282,2638
2,2,230125482,152375,114726214,76166,2638
2,3,229379174,152041,451272512,298754,2638
3,1,349818058,231527,114322,384,2638
3,2,86172,278,571714182,378432,2638
3,3,451276312,298788,229375374,152007,2638
1,1,452554730,299603,229379216,152042,2648
1,2,229375416,152008,452558530,299637,2648
2,1,335991784,222405,229587586,152175,2648
2,2,231474186,153267,114726214,76166,2648
2,3,229379216,152042,452554730,299603,2648
3,1,351166762,232419,114322,384,2648
3,2,86214,279,574345104,380173,2648
3,3,452558530,299637,229375416,152008,2648
1,1,453838418,300452,229379216,152042,2658
1,2,229375416,152008,453842218,300486,2658
3,1,352515466,233311,114322,384,2658
3,2,86214,279,576977496,381914,2658
3,3,453842218,300486,229375416,152008,2658
2,1,337275514,223255,230934820,153067,2658
2,2,232821420,154159,114726256,76167,2658
2,3,229379216,152042,453838418,300452,2658
1,1,456159380,301988,229379258,152043,2668
1,2,229375458,152009,456163180,302022,2668
2,1,338562268,224107,231244822,153273,2668
2,2,234167184,155051,114727852,76170,2668
2,3,229379258,152043,456159380,301988,2668
3,1,353862700,234203,114364,385,2668
3,2,86298,281,580645692,384342,2668
3,3,456163180,302022,229375458,152009,2668
1,1,458788790,303728,229379300,152044,2678
1,2,229375500,152010,458792590,303762,2678
2,1,339842974,224955,231244864,153274,2678
2,2,235515888,155943,114727852,76170,2678
2,3,229379300,152044,458788790,303728,2678
3,1,355211404,235095,114364,385,2678
3,2,86340,282,584623806,386974,2678
3,3,458792590,303762,229375500,152010,2678
1,1,461424206,305471,229379300,152044,2688
1,2,229375500,152010,461428006,305505,2688
3,1,356561620,235988,114364,385,2688
3,2,86340,282,588609438,389610,2688
3,3,461428006,305505,229375500,152010,2688
2,1,341129686,225806,231244864,153274,2688
2,2,236864592,156835,114727852,76170,2688
2,3,229379300,152044,461424206,305471,2688
1,1,464059748,307217,230493770,152784,2698
1,2,230489970,152750,464063548,307251,2698
2,1,342416440,226658,231244906,153275,2698
2,2,238213380,157729,115842280,76909,2698
2,3,230493770,152784,464059748,307217,2698
3,1,357907384,236880,115960,388,2698
3,2,87978,286,591476316,391509,2698
3,3,464063548,307251,230489970,152750,2698
3,1,359256088,237772,115960,388,2708
3,2,87978,286,594108708,393250,2708
3,3,466695940,308992,231838674,153642,2708
1,1,466693652,308959,231842474,153676,2708
1,2,231838674,153642,466697452,308993,2708
2,1,343700128,227507,231244906,153275,2708
2,2,239562084,158621,117190984,77801,2708
2,3,231842474,153676,466692140,308958,2708
1,1,469326044,310700,233189666,154567,2718
1,2,233185866,154533,469329844,310734,2718
3,1,360604792,238664,115960,388,2718
3,2,87978,286,596744124,394993,2718
3,3,469331356,310735,233187378,154534,2718
2,1,344986840,228358,231244906,153275,2718
2,2,240910788,159513,118539688,78693,2718
2,3,233191178,154568,469327556,310701,2718
1,1,471958562,312444,234540008,155463,2728
1,2,234536208,155429,471962362,312478,2728
3,1,361953538,239557,116002,389,2728
3,2,88062,288,599375088,396735,2728
3,3,471962362,312478,234536208,155429,2728
2,1,346270570,229208,231244948,153276,2728
2,2,242258064,160406,119888476,79587,2728
2,3,234540008,155463,471958562,312444,2728
3,1,363302242,240449,116002,389,2738
3,2,88062,288,602008992,398477,2738
3,3,474596266,314220,235884912,156321,2738
1,1,474590954,314185,235887200,156354,2738
1,2,235883400,156320,474594754,314219,2738
2,1,347554258,230057,231244948,153276,2738
2,2,243608280,161299,121235668,80478,2738
2,3,235887200,156354,474592466,314186,2738
1,1,477224858,315927,237235904,157246,2748
1,2,237232104,157212,477228658,315961,2748
2,1,348839458,230907,231244948,153276,2748
2,2,244955472,162190,122584372,81370,2748
2,3,237235904,157246,477224858,315927,2748
3,1,364649434,241340,116002,389,2748
3,2,88062,288,604641384,400218,2748
3,3,477228658,315961,237232104,157212,2748
1,1,479857334,317670,238584692,158140,2758
1,2,238580892,158106,479861134,317704,2758
2,1,350123188,231757,231244990,153277,2758
2,2,246304218,163083,123933118,82263,2758
2,3,238584692,158140,479857334,317670,2758
3,1,365998138,242232,116002,389,2758
3,2,88146,290,607273860,401961,2758
3,3,479861134,317704,238580892,158106,2758
1,1,482126888,319172,239934950,159034,2768
1,2,239931150,159000,482130688,319206,2768
2,1,351405364,232605,231244990,153277,2768
2,2,247291596,163737,125283376,83157,2768
2,3,239934950,159034,482126888,319172,2768
3,1,367346884,243125,116044,390,2768
3,2,89658,291,609543372,403462,2768
3,3,482130688,319206,239931150,159000,2768
1,1,483407636,320021,241282226,159927,2778
1,2,241278426,159893,483411436,320055,2778
3,1,368694076,244016,116044,390,2778
3,2,89742,293,610824120,404311,2778
3,3,483411436,320055,241278426,159893,2778
2,1,352687582,233454,231245032,153278,2778
2,2,247291638,163738,126632122,84050,2778
2,3,241283738,159928,483409148,320022,2778
1,1,484692836,320871,242627906,160817,2788
1,2,242624106,160783,484696636,320905,2788
2,1,353969758,234302,231680488,153566,2788
2,2,247293150,163739,127540834,84651,2788
2,3,242627906,160817,484692836,320871,2788
3,1,370039756,244906,117556,391,2788
3,2,89742,293,612107808,405160,2788
3,3,484696636,320905,242624106,160783,2788
1,1,485973584,321720,243976694,161711,2798
1,2,243972894,161677,485977384,321754,2798
2,1,355251976,235151,233029234,154459,2798
2,2,247293192,163740,127540876,84652,2798
2,3,243976694,161711,485975096,321721,2798
3,1,371388544,245800,117640,393,2798
3,2,89742,293,613389984,406008,2798
3,3,485978896,321755,243972894,161677,2798
1,1,487258826,322571,245325440,162604,2808
1,2,245321640,162570,487262626,322605,2808
2,1,356535706,236001,234377980,155352,2808
2,2,247293192,163740,127540876,84652,2808
2,3,245325440,162604,487258826,322571,2808
3,1,372737248,246692,117640,393,2808
3,2,89784,294,614673714,406858,2808
3,3,487262626,322605,245321640,162570,2808
1,1,488541002,323419,246674144,163496,2818
1,2,246670344,163462,488544802,323453,2818
2,1,357817882,236849,235726684,156244,2818
2,2,247293192,163740,127540876,84652,2818
2,3,246674144,163496,488541002,323419,2818
3,1,374085952,247584,117640,393,2818
3,2,89784,294,615955890,407706,2818
3,3,488544802,323453,246670344,163462,2818
1,1,489820196,324266,248022890,164389,2828
1,2,248019090,164355,489823996,324300,2828
2,1,359097076,237696,237075430,157137,2828
2,2,247293192,163740,127540876,84652,2828
2,3,248022890,164389,489820196,324266,2828
3,1,375434698,248477,117682,394,2828
3,2,89784,294,617235042,408552,2828
3,3,489823996,324300,248019090,164355,2828
1,1,491100902,325114,249370124,165281,2838
1,2,249366324,165247,491104702,325148,2838
2,1,360377782,238544,238422664,158029,2838
2,2,247293192,163740,127540876,84652,2838
2,3,249370124,165281,491100902,325114,2838
3,1,376781890,249368,117682,394,2838
3,2,89826,295,618515748,409400,2838
3,3,491104702,325148,249366324,165247,2838
1,1,492380054,325960,250718828,166173,2848
1,2,250715028,166139,492383854,325994,2848
2,1,361656934,239390,239771368,158921,2848
2,2,247293192,163740,127540876,84652,2848
2,3,250718828,166173,492380054,325960,2848
3,1,378130594,250260,117682,394,2848
3,2,89826,295,619794900,410246,2848
3,3,492383854,325994,250715028,166139,2848
1,1,493668362,326814,252067616,167067,2858
1,2,252063816,167033,493672162,326848,2858
2,1,362945242,240244,241120156,159815,2858
2,2,247293192,163740,127540876,84652,2858
2,3,252067616,167067,493668362,326814,2858
3,1,379479340,251153,117724,395,2858
3,2,89868,296,621083166,411099,2858
3,3,493672162,326848,252063816,167033,2858
1,1,494955074,327665,253416320,167959,2868
1,2,253412520,167925,494958874,327699,2868
2,1,364231954,241095,242468860,160707,2868
2,2,247293192,163740,127540876,84652,2868
2,3,253416320,167959,494955074,327665,2868
3,1,380828044,252045,117724,395,2868
3,2,89868,296,622369878,411950,2868
3,3,494958874,327699,253412520,167925,2868
1,1,496238762,328514,254765024,168851,2878
1,2,254761224,168817,496242562,328548,2878
3,1,382176748,252937,117724,395,2878
3,2,89868,296,623653566,412799,2878
3,3,496242562,328548,254761224,168817,2878
2,1,365515684,241945,244845766,162280,2878
2,2,248321394,164421,127540918,84653,2878
2,3,254765024,168851,496238762,328514,2878
3,1,383522512,253829,119320,398,2888
3,2,89910,297,626044080,414381,2888
3,3,497527804,329399,255000162,168976,2888
1,1,497524004,329365,255003962,169010,2888
1,2,255000162,168976,497527804,329399,2888
2,1,366800926,242796,246433408,163331,2888
2,2,249670098,165313,127540918,84653,2888
2,3,255003962,169010,497524004,329365,2888
1,1,498807692,330214,255003962,169010,2898
1,2,255000162,168976,498811492,330248,2898
2,1,368084614,243645,247782112,164223,2898
2,2,251018802,166205,127540918,84653,2898
2,3,255003962,169010,498807692,330214,2898
3,1,384869704,254720,119320,398,2898
3,2,89910,297,628674960,416121,2898
3,3,498811492,330248,255000162,168976,2898
1,1,500091422,331064,255004004,169011,2908
1,2,255000204,168977,500095222,331098,2908
3,1,386218408,255612,119320,398,2908
3,2,89952,298,631307394,417863,2908
3,3,500095222,331098,255000204,168977,2908
2,1,369368344,244495,249130858,165116,2908
2,2,252367506,167097,127540918,84653,2908
2,3,255004004,169011,500091422,331064,2908
1,1,501373598,331912,255004004,169011,2918
1,2,255000204,168977,501377398,331946,2918
3,1,387567112,256504,119320,398,2918
3,2,89952,298,633938274,419603,2918
3,3,501377398,331946,255000204,168977,2918
2,1,370650520,245343,250479562,166008,2918
2,2,253716210,167989,127540918,84653,2918
2,3,255004004,169011,501373598,331912,2918
1,1,502658798,332762,255004004,169011,2928
1,2,255000204,168977,502662598,332796,2928
2,1,371935762,246194,251826796,166900,2928
2,2,255063444,168881,127540960,84654,2928
2,3,255004004,169011,502658798,332762,2928
3,1,388915816,257396,119320,398,2928
3,2,89952,298,636572178,421345,2928
3,3,502662598,332796,255000204,168977,2928
1,1,503942486,333611,255004004,169011,2938
1,2,255000204,168977,503946286,333645,2938
2,1,373220962,247044,253175500,167792,2938
2,2,256412148,169773,127540960,84654,2938
2,3,255004004,169011,503943998,333612,2938
3,1,390264562,258289,119362,399,2938
3,2,89994,299,639206124,423088,2938
3,3,503947798,333646,255000204,168977,2938
3,1,391613266,259181,119362,399,2948
3,2,90036,300,641837046,424829,2948
3,3,505230016,334495,255000246,168978,2948
1,1,505226216,334461,255004046,169012,2948
1,2,255000246,168978,505230016,334495,2948
2,1,374503180,247893,254524246,168685,2948
2,2,257760852,170665,127540960,84654,2948
2,3,255004046,169012,505226216,334461,2948
1,1,506508392,335309,255004046,169012,2958
1,2,255000246,168978,506512192,335343,2958
2,1,375786868,248742,255872950,169577,2958
2,2,259109556,171557,127540960,84654,2958
2,3,255004046,169012,506509904,335310,2958
3,1,392960458,260072,119362,399,2958
3,2,90036,300,644466414,426568,2958
3,3,506513704,335344,255000246,168978,2958
1,1,507789056,336156,255004046,169012,2968
1,2,255000246,168978,507792856,336190,2968
2,1,377066020,249588,257221654,170469,2968
2,2,260458260,172449,127540960,84654,2968
2,3,255004046,169012,507789056,336156,2968
3,1,394309162,260964,119362,399,2968
3,2,90036,300,647095782,428307,2968
3,3,507792856,336190,255000246,168978,2968
1,1,509420504,337235,255004046,169012,2978
1,2,255000246,168978,509424304,337269,2978
3,1,395657908,261857,119404,400,2978
3,2,90078,301,650075976,430279,2978
3,3,509424304,337269,255000246,168978,2978
2,1,378349750,250438,258216592,171128,2978
2,2,261803982,173340,127542514,84656,2978
2,3,255004046,169012,509422016,337236,2978
1,1,512057516,338981,256106378,169743,2988
1,2,256102578,169709,512061316,339015,2988
3,1,397003672,262749,121000,403,2988
3,2,91674,304,652956420,432186,2988
3,3,512061316,339015,256102578,169709,2988
2,1,379638016,251291,258216634,171129,2988
2,2,263151300,174234,128644888,85388,2988
2,3,256106378,169743,512057516,338981,2988
1,1,514686926,340721,257453612,170635,2998
1,2,257449812,170601,514690726,340755,2998
2,1,380920234,252140,258216676,171130,2998
2,2,264500004,175126,129993592,86280,2998
2,3,257455124,170636,514688438,340722,2998
3,1,398350864,263640,121000,403,2998
3,2,91716,305,655585830,433926,2998
3,3,514690726,340755,257449812,170601,2998
1,1,517316294,342460,258803828,171528,3008
1,2,258800028,171494,517320094,342494,3008
2,1,382199386,252986,258216676,171130,3008
2,2,265848708,176018,131342296,87172,3008
2,3,258803828,171528,517316294,342460,3008
3,1,399701080,264533,121000,403,3008
3,2,91716,305,658215198,435665,3008
3,3,517320094,342494,258800028,171494,3008
2,1,383483074,253835,258216676,171130,3018
2,2,267197412,176910,132691000,88064,3018
2,3,260152532,172420,519948686,344201,3018
